gatewayFid,MIDActual,vampMid,mastercardMid,gateway,brand,currency,RDR Merchant Name,DBA,BIN,CAID,IsActive,isCrossBorder,processWallet,Duplicate ?
play_store,EXCLUDED,EXCLUDED,play_store,play_store,EXCLUDED,EXCLUDED,EXCLUDED,EXCLUDED,EXCLUDED,EXCLUDED,FALSE,FALSE,FALSE,1
adyen-usd-pango-armor,Adyen - Pango Armor - USD,Adyen - Pango Armor,Adyen - Pango Armor - USD,Adyen,Pango Armor,USD,,,,,FALSE,FALSE,TRUE,1
adyen-usd-pango-fortress,Adyen - Pango Fortress - USD,Adyen_PangoFortress,Adyen_PangoFortress_US,Adyen,Pango Fortress,USD,,,,,FALSE,FALSE,TRUE,1
adyen-usd-pango-sentinel,Adyen - Pango Sentinel - USD,Adyen_PangoSentinel,Adyen_PangoSentinel_US,Adyen,Pango Sentinel,USD,,,,,FALSE,FALSE,TRUE,1
adyen-usd-pango-shield,Adyen - Pango Shield - USD,Adyen - Pango Shield,Adyen - Pango Shield - USD,Adyen,Pango Shield,USD,,,,,FALSE,FALSE,TRUE,1
adyen-aud-pcp,Adyen - PC Protect - AUD,Adyen_PCProtect,Adyen_PCProtect_US,Adyen,PC Protect,AUD,,,,,FALSE,FALSE,TRUE,1
adyen-cad-pcp,Adyen - PC Protect - CAD,Adyen_PCProtect,Adyen_PCProtect_US,Adyen,PC Protect,CAD,,,,,FALSE,FALSE,TRUE,1
adyen-eur-pcp,Adyen - PC Protect - EUR,Adyen_PCProtect,Adyen_PCProtect_EMEA,Adyen,PC Protect,EUR,PCProtect.com - 487530 - 487530001668557,PCProtect.com,487530,4.88E+14,FALSE,FALSE,TRUE,1
adyen-gbp-pcp,Adyen - PC Protect - GBP,Adyen_PCProtect,Adyen_PCProtect_EMEA,Adyen,PC Protect,GBP,PCProtect.com - 487530 - 487530001668557,PCProtect.com,487530,4.88E+14,FALSE,FALSE,TRUE,1
adyen-usd-pcp,Adyen - PC Protect - USD,Adyen_PCProtect,Adyen_PCProtect_US,Adyen,PC Protect,USD,,,479338,4.79E+14,FALSE,FALSE,TRUE,1
authorize-usd-pcp,Authorize - PC Protect - USD,Authorize - PC Protect,Authorize - PC Protect,Authorize,PC Protect,USD,,,,,FALSE,FALSE,FALSE,1
bancard-usd-pcp,Bancard - PC Protect - USD,Bancard - PC Protect,Bancard - PC Protect - USD,Bancard,PC Protect,USD,,,,,FALSE,FALSE,FALSE,1
braintree-aud-pcp,Braintree - PC Protect - AUD,Braintree USA - PC Protect,Braintree USA - PC Protect AUD,Braintree,PC Protect,AUD,,,,,FALSE,FALSE,TRUE,1
braintree-cad-pcp,Braintree - PC Protect - CAD,Braintree USA - PC Protect,Braintree USA - PC Protect CAD,Braintree,PC Protect,CAD,,,,,FALSE,FALSE,TRUE,1
braintree-usd-pcp,Braintree - PC Protect - USD,Braintree USA - PC Protect,Braintree USA - PC Protect USD,Braintree,PC Protect,USD,,,,,FALSE,FALSE,TRUE,1
merrick-usd-pcp,Merrick - PC Protect - USD,Merrick USA - PC Protect,Merrick USA - PC Protect USD,Merrick,PC Protect,USD,,,,,FALSE,TRUE,FALSE,1
paysafe-aud-pcp,PaySafe - PC Protect - AUD,PaySafe - PC Protect,PaySafe UK - PC Protect AUD,PaySafe,PC Protect,AUD,ProtectedNet - 458518 - 00102833,ProtectedNet,458518,102833,FALSE,TRUE,TRUE,1
paysafe-cad-pcp,PaySafe - PC Protect - CAD,PaySafe - PC Protect,PaySafe UK - PC Protect CAD,PaySafe,PC Protect,CAD,ProtectedNet - 458518 - 00102827,ProtectedNet,458518,102827,FALSE,FALSE,TRUE,1
paysafe-cad-pcp-pcib,PaySafe - PC Protect - CAD,PaySafe - PC Protect,PaySafe - PC Protect - CAD,PaySafe,PC Protect,CAD,,,,,FALSE,FALSE,TRUE,1
paysafe-eur-pcp,PaySafe - PC Protect - EUR,PaySafe - PC Protect,PaySafe UK - PC Protect EUR,PaySafe,PC Protect,EUR,ProtectedNet - 458518 - 00102830,ProtectedNet,458518,102830,FALSE,FALSE,FALSE,1
paysafe-gbp-pcp,PaySafe - PC Protect - GBP,PaySafe - PC Protect,PaySafe UK - PC Protect GBP,PaySafe,PC Protect,GBP,ProtectedNet - 458518 - 00102858,ProtectedNet,458518,102858,FALSE,FALSE,FALSE,1
paysafe-gbp-pcp-pcib,PaySafe - PC Protect - GBP,PaySafe - PC Protect,PaySafe - PC Protect - GBP,PaySafe,PC Protect,GBP,,,,,FALSE,FALSE,FALSE,1
paysafe-usd-pcp,PaySafe - PC Protect - USD,PaySafe - PC Protect,PaySafe UK - PC Protect USD,PaySafe,PC Protect,USD,ProtectedNet - 458518 - 00102856,ProtectedNet,458518,102856,FALSE,TRUE,TRUE,1
paysafe-usd-pcp-pcib,PaySafe - PC Protect - USD,PaySafe - PC Protect,PaySafe - PC Protect - USD,PaySafe,PC Protect,USD,,,,,FALSE,TRUE,TRUE,1
paypal-gbp-pcp,Paypal,Paypal,Paypal,Paypal,PC Protect,GBP,,,,,FALSE,FALSE,FALSE,1
paypal-eur-pcp,Paypal,Paypal,Paypal,Paypal,PC Protect,EUR,,,,,FALSE,FALSE,FALSE,1
paypal-usd-pcp,Paypal,Paypal,Paypal,Paypal,PC Protect,USD,,,,,FALSE,FALSE,FALSE,1
paypal-aud-pcp,Paypal,Paypal,Paypal,Paypal,PC Protect,AUD,,,,,FALSE,FALSE,FALSE,1
paypal-cad-pcp,Paypal,Paypal,Paypal,Paypal,PC Protect,CAD,,,,,FALSE,FALSE,FALSE,1
adyen-aud-scg,Adyen - Scanguard - AUD,Adyen_Scanguard,Adyen_Scanguard_US,Adyen,Scanguard,AUD,,,,,FALSE,FALSE,TRUE,1
adyen-cad-scg,Adyen - Scanguard - CAD,Adyen_Scanguard,Adyen_Scanguard_US,Adyen,Scanguard,CAD,,,,,FALSE,FALSE,TRUE,1
adyen-eur-scg,Adyen - Scanguard - EUR,Adyen_Scanguard,Adyen_Scanguard_EMEA,Adyen,Scanguard,EUR,Scanguard.com - 487530 - 487530001668565,Scanguard.com,487530,4.88E+14,FALSE,FALSE,TRUE,1
adyen-gbp-scg,Adyen - Scanguard - GBP,Adyen_Scanguard,Adyen_Scanguard_EMEA,Adyen,Scanguard,GBP,Scanguard.com - 487530 - 487530001668565,Scanguard.com,487530,4.88E+14,FALSE,FALSE,TRUE,1
adyen-usd-scg,Adyen - Scanguard - USD,Adyen_Scanguard,Adyen_Scanguard_US,Adyen,Scanguard,USD,,,479338,4.79E+14,FALSE,FALSE,TRUE,1
bancard-usd-scg,Bancard - Scanguard - USD,Bancard - Scanguard,Bancard - Scanguard - USD,Bancard,Scanguard,USD,,,,,FALSE,FALSE,FALSE,1
braintree-eur-sg,Braintree - Scanguard - EUR,Braintree EU - Scanguard,Braintree EU - Scanguard EUR,Braintree,Scanguard,EUR,,,,,FALSE,FALSE,TRUE,1
merrick-usd-sg,Merrick - Scanguard - USD,Merrick USA - Scanguard,Merrick USA - Scanguard USD,Merrick,Scanguard,USD,ProtectedNet - 462585 - 482960100005052,ProtectedNet,462585,4.83E+14,FALSE,TRUE,FALSE,1
paysafe-aud-sg,PaySafe - Scanguard - AUD,PaySafe - Scanguard,PaySafe UK - Scanguard AUD,PaySafe,Scanguard,AUD,ProtectedNet - 458518 - 00102832,ProtectedNet,458518,102832,FALSE,TRUE,TRUE,1
paysafe-aud-sg-pcib,PaySafe - Scanguard - AUD,PaySafe - Scanguard,PaySafe - Scanguard - AUD,PaySafe,Scanguard,AUD,,,,,FALSE,TRUE,TRUE,1
paysafe-cad-sg,PaySafe - Scanguard - CAD,PaySafe - Scanguard,PaySafe UK - Scanguard CAD,PaySafe,Scanguard,CAD,ProtectedNet - 458518 - 00102838,ProtectedNet,458518,102838,FALSE,FALSE,TRUE,1
paysafe-cad-sg-pcib,PaySafe - Scanguard - CAD,PaySafe - Scanguard,PaySafe - Scanguard - CAD,PaySafe,Scanguard,CAD,,,,,FALSE,FALSE,TRUE,1
paysafe-eur-sg,PaySafe - Scanguard - EUR,PaySafe - Scanguard,PaySafe UK - Scanguard EUR,PaySafe,Scanguard,EUR,ProtectedNet - 458518 - 00102837,ProtectedNet,458518,102837,FALSE,FALSE,FALSE,1
paysafe-gbp-sg,PaySafe - Scanguard - GBP,PaySafe - Scanguard,PaySafe UK - Scanguard GBP,PaySafe,Scanguard,GBP,ProtectedNet - 458518 - 00102835,ProtectedNet,458518,102835,FALSE,FALSE,FALSE,1
paysafe-gbp-sg-pcib,PaySafe - Scanguard - GBP,PaySafe - Scanguard,PaySafe - Scanguard - GBP,PaySafe,Scanguard,GBP,,,,,FALSE,FALSE,FALSE,1
paysafe-usd-sg,PaySafe - Scanguard - USD,PaySafe - Scanguard,PaySafe UK - Scanguard USD,PaySafe,Scanguard,USD,ProtectedNet - 458518 - 00102829,ProtectedNet,458518,102829,FALSE,TRUE,TRUE,1
paysafe-usd-sg-pcib,PaySafe - Scanguard - USD,PaySafe - Scanguard,PaySafe - Scanguard - USD,PaySafe,Scanguard,USD,,,,,FALSE,TRUE,TRUE,1
braintree-eur-sg-pcib,Braintree - Scanguard - EUR,Braintree EU - Scanguard,Braintree EU - Scanguard EUR,Braintree,Scanguard,EUR,,,,,FALSE,FALSE,TRUE,1
paypal-gbp-sg,Paypal,Paypal,Paypal,Paypal,ScanGuard,GBP,,,,,FALSE,FALSE,FALSE,1
paypal-usd-sg,Paypal,Paypal,Paypal,Paypal,ScanGuard,USD,,,,,FALSE,FALSE,FALSE,1
paypal-cad-sg,Paypal,Paypal,Paypal,Paypal,ScanGuard,CAD,,,,,FALSE,FALSE,FALSE,1
paypal-eur-sg,Paypal,Paypal,Paypal,Paypal,ScanGuard,EUR,,,,,FALSE,FALSE,FALSE,1
paypal-aud-sg,Paypal,Paypal,Paypal,Paypal,ScanGuard,AUD,,,,,FALSE,FALSE,FALSE,1
adyen-aud-spc,Adyen - Speedy Cleaner - AUD,Adyen_SpeedyCleaner,Adyen_SpeedyCleaner_US,Adyen,Speedy Cleaner,AUD,,,,,FALSE,FALSE,TRUE,1
adyen-cad-spc,Adyen - Speedy Cleaner - CAD,Adyen_SpeedyCleaner,Adyen_SpeedyCleaner_US,Adyen,Speedy Cleaner,CAD,,,,,FALSE,FALSE,TRUE,1
adyen-eur-spc,Adyen - Speedy Cleaner - EUR,Adyen_SpeedyCleaner,Adyen_SpeedyCleaner_EMEA,Adyen,Speedy Cleaner,EUR,,,,,FALSE,FALSE,TRUE,1
adyen-gbp-spc,Adyen - Speedy Cleaner - GBP,Adyen_SpeedyCleaner,Adyen_SpeedyCleaner_EMEA,Adyen,Speedy Cleaner,GBP,,,,,FALSE,FALSE,TRUE,1
adyen-usd-spc,Adyen - Speedy Cleaner - USD,Adyen_SpeedyCleaner,Adyen_SpeedyCleaner_US,Adyen,Speedy Cleaner,USD,,,,,FALSE,FALSE,TRUE,1
authorize-usd-scg,Authorize - Speedy Cleaner - USD,Authorize - Speedy Cleaner,Authorize - Speedy Cleaner,Authorize,Speedy Cleaner,USD,,,,,FALSE,FALSE,FALSE,1
bancard-usd-spc,Bancard - Speedy Cleaner - USD,Bancard - Speedy Cleaner,Bancard - Speedy Cleaner - USD,Bancard,Speedy Cleaner,USD,,,,,FALSE,FALSE,FALSE,1
braintree-eur-spc,Braintree - Speedy Cleaner - EUR,Braintree EU - Speedy Cleaner,Braintree EU - Speedy Cleaner EUR,Braintree,Speedy Cleaner,EUR,,,,,FALSE,FALSE,TRUE,1
braintree-gbp-spc,Braintree - Speedy Cleaner - GBP,Braintree EU - Speedy Cleaner,Braintree EU - Speedy Cleaner GBP,Braintree,Speedy Cleaner,GBP,,,,,FALSE,FALSE,TRUE,1
braintree-usd-spc,Braintree - Speedy Cleaner - USD,Braintree EU - Speedy Cleaner,Braintree EU - Speedy Cleaner USD,Braintree,Speedy Cleaner,USD,,,,,FALSE,FALSE,TRUE,1
cwams-usd-spc,Cardworks - Speedy Cleaner - USD,Cardworks - Speedy Cleaner,Cardworks - Speedy Cleaner,Cardworks,Speedy Cleaner,USD,,,,,FALSE,FALSE,FALSE,1
paysafe-gbp-spc,PaySafe - Speedy Cleaner - GBP,PaySafe - Speedy Cleaner,PaySafe UK - Speedy Cleaner GBP,PaySafe,Speedy Cleaner,GBP,,,,,FALSE,FALSE,FALSE,1
paysafe-gbp-spc-gp,PaySafe - Speedy Cleaner - GBP,PaySafe - Speedy Cleaner,PaySafe - Speedy Cleaner - GBP,PaySafe,Speedy Cleaner,GBP,,,,,FALSE,FALSE,FALSE,1
paysafe-usd-spc,PaySafe - Speedy Cleaner - USD,PaySafe - Speedy Cleaner,PaySafe - Speedy Cleaner - USD,PaySafe,Speedy Cleaner,USD,,,,,FALSE,TRUE,TRUE,1
paysafe-eur-spc,PaySafe - Speedy Cleaner - EUR,PaySafe - Speedy Cleaner,PaySafe - Speedy Cleaner - EUR,PaySafe,Speedy Cleaner,EUR,,,,,FALSE,FALSE,FALSE,1
adyen-aud-tab,Adyen - Total Adblock - AUD,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,AUD,TOTALADBLOCK.COM - 479338 - 479338002117529,TOTALADBLOCK.COM,479338,4.79E+14,TRUE,FALSE,TRUE,1
adyen-cad-tab,Adyen - Total Adblock - CAD,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,CAD,TOTALADBLOCK.COM - 479338 - 479338002117529,TOTALADBLOCK.COM,479338,4.79E+14,TRUE,FALSE,TRUE,1
adyen-eur-tab,Adyen - Total Adblock - EUR,Adyen_TotalAdblock,Adyen_TotalAdblock_EMEA,Adyen,Total Adblock,EUR,TOTALADBLOCK.COM - 487530 - 487530001665017,TOTALADBLOCK.COM,487530,4.88E+14,TRUE,FALSE,TRUE,1
adyen-eur-tab-us,Adyen - Total Adblock - EUR,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,EUR,TOTALADBLOCK.COM - 479338 - 479338002117529,TOTALADBLOCK.COM,479338,4.79E+14,FALSE,FALSE,TRUE,1
adyen-eur-tab-us-gp,Adyen - Total Adblock - EUR,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,EUR,TOTALADBLOCK.COM - 479338 - 479338002117529,TOTALADBLOCK.COM,479338,4.79E+14,FALSE,FALSE,TRUE,1
adyen-eur-tab-us-am,Adyen USA - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,EUR,,,,,FALSE,FALSE,TRUE,1
adyen-gbp-tab,Adyen - Total Adblock - GBP,Adyen_TotalAdblock,Adyen_TotalAdblock_EMEA,Adyen,Total Adblock,GBP,TOTALADBLOCK.COM - 487530 - 487530001665017,TOTALADBLOCK.COM,487530,4.88E+14,TRUE,FALSE,TRUE,1
adyen-gbp-tab-online,Adyen EMEA - Total Adblock Online,Adyen_TotalAdblockOnline,Adyen_TotalAdblockOnline_EMEA,Adyen,Total Adblock,GBP,,,,,TRUE,FALSE,TRUE,1
adyen-gbp-tab-pro,Adyen EMEA - Total Adblock Pro,Adyen_TotalAdblockPro,Adyen_TotalAdblockPro_EMEA,Adyen,Total Adblock,GBP,,,,,TRUE,FALSE,TRUE,1
adyen-gbp-tab-us,Adyen USA - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,GBP,TOTALADBLOCK.COM - 479338 - 479338002117529,TOTALADBLOCK.COM,479338,4.79E+14,FALSE,FALSE,TRUE,1
adyen-gbp-tab-us-gp,Adyen USA - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,GBP,TOTALADBLOCK.COM - 479338 - 479338002117529,TOTALADBLOCK.COM,479338,4.79E+14,FALSE,FALSE,TRUE,1
adyen-gbp-tab-us-am,Adyen USA - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,GBP,,,,,FALSE,FALSE,TRUE,1
adyen-tab-us,Adyen USA - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,USD,,,,,FALSE,FALSE,TRUE,1
adyen-usd-tab,Adyen USA - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_US,Adyen,Total Adblock,USD,TOTALADBLOCK.COM - 479338 - 479338002117529,TOTALADBLOCK.COM,479338,4.79E+14,TRUE,FALSE,TRUE,1
adyen-usd-tab-emea,Adyen EU - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_EMEA,Adyen,Total Adblock,USD,TOTALADBLOCK.COM - 487530 - 487530001665017,TOTALADBLOCK.COM,487530,4.88E+14,TRUE,TRUE,TRUE,1
adyen-usd-tab-emea-cap1,Adyen EMEA - Total Adblock,Adyen_TotalAdblock,Adyen_TotalAdblock_EMEA,Adyen,Total Adblock,USD,,,,,FALSE,TRUE,TRUE,1
adyen-usd-tab-online,Adyen USA - Total Adblock Online,Adyen_TotalAdblockOnline,Adyen_TotalAdblockOnline_US,Adyen,Total Adblock,USD,,,479338,4.79E+14,TRUE,FALSE,TRUE,1
adyen-usd-tab-pro,Adyen - Total Adblock - USD,Adyen_TotalAdblockPro,Adyen_TotalAdblockPro_US,Adyen,Total Adblock,USD,,,479338,4.79E+14,TRUE,FALSE,TRUE,1
adyen-gbp-tsc-x-tab,Adyen - Total Adblock - GBP,Adyen_TotalSecurity,Adyen_TotalSecurity_EMEA,Adyen,Total Adblock,GBP,www.totalsecurity.co - 487530 - 487530005335658,www.totalsecurity.co ,487530,4.88E+14,FALSE,FALSE,TRUE,1
adyen-usd-tsc-x-tab,Adyen - Total Adblock - USD,Adyen_TotalSecurity,Adyen_TotalSecurity_US,Adyen,Total Adblock,USD,www.totalsecurity.co - 479338 - 479338002117479,www.totalsecurity.co,479338,4.79E+14,TRUE,FALSE,TRUE,1
authorize-usd-tab,Authorize - Total Adblock - USD,Authorize - Total Adblock,Authorize - Total Adblock,Authorize,Total Adblock,USD,,,469216,6.85E+14,TRUE,FALSE,FALSE,1
bancard-usd-tab,Bancard - Total Adblock - USD,Bancard - Total Adblock,Bancard - Total Adblock,Bancard,Total Adblock,USD,TotalSec*SpeedyClean - 403481 - A0000000000GSBK,TotalSec*SpeedyClean,403481,A0000000000GSBK,TRUE,FALSE,FALSE,1
braintree-aud-tab,Braintree - Total Adblock - AUD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,AUD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,TRUE,FALSE,TRUE,1
braintree-aud-tab-gp,Braintree - Total Adblock - AUD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,AUD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-aud-totaladblockaud,Braintree - Total Adblock - AUD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,AUD,,,,,FALSE,FALSE,TRUE,1
braintree-cad-tab,Braintree - Total Adblock - CAD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,CAD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,TRUE,FALSE,TRUE,1
braintree-cad-tab-gp,Braintree - Total Adblock - CAD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,CAD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-cad-totaladblockcad,Braintree - Total Adblock - CAD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,CAD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-eur-tab,Braintree - Total Adblock - EUR,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,EUR,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,TRUE,FALSE,TRUE,1
braintree-eur-tab-gp,Braintree - Total Adblock - EUR,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,EUR,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-eur-totaladblockeur,Braintree - Total Adblock - EUR,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,EUR,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-gbp-tab,Braintree - Total Adblock - GBP,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,GBP,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,TRUE,FALSE,TRUE,1
braintree-gbp-tab-gp,Braintree - Total Adblock - GBP,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,GBP,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-gbp-totaladblockgbp,Braintree - Total Adblock - GBP,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,GBP,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-usd-tab,Braintree - Total Adblock - USD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,USD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,TRUE,FALSE,TRUE,1
braintree-usd-tab-gp,Braintree - Total Adblock - USD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,USD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
braintree-usd-totaladblockusd,Braintree - Total Adblock - USD,Braintree EU - Total Adblock,Braintree EU - Total Adblock,Braintree,Total Adblock,USD,TOTALADBLOCK - 465737 - 020405688,TOTALADBLOCK,465737,20405688,FALSE,FALSE,TRUE,1
cwams-usd-tab,Cardworks - Total Adblock - USD,Cardworks - Total Adblock,Cardworks - Total Adblock,Cardworks,Total Adblock,USD,TOTALADBLOCK.COM - 411859 - 419100095848,TOTALADBLOCK.COM,411859,4.19E+14,TRUE,FALSE,FALSE,1
cwams-usd-tab-monthly,Cardworks - Total Adblock - USD,Cardworks - Total Adblock,Cardworks - Total Adblock,Cardworks,Total Adblock,USD,,,,,FALSE,FALSE,FALSE,1
checkout-aud-tab,Checkout - Total Adblock - AUD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,AUD,,,,,FALSE,FALSE,TRUE,1
checkout-aud-tab-gp,Checkout - Total Adblock - AUD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,AUD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-aud-tab-new,Checkout - Total Adblock - AUD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,AUD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,TRUE,FALSE,TRUE,1
checkout-tab-aud,Checkout - Total Adblock - AUD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,AUD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-cad-tab,Checkout - Total Adblock - CAD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,CAD,,,,,FALSE,FALSE,TRUE,1
checkout-cad-tab-gp,Checkout - Total Adblock - CAD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,CAD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-cad-tab-new,Checkout - Total Adblock - CAD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,CAD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,TRUE,FALSE,TRUE,1
checkout-tab-cad,Checkout - Total Adblock - CAD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,CAD,,,,,FALSE,FALSE,TRUE,1
checkout-eur-tab,Checkout - Total Adblock - EUR,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,EUR,,,,,FALSE,FALSE,TRUE,1
checkout-eur-tab-gp,Checkout - Total Adblock - EUR,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,EUR,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-eur-tab-new,Checkout - Total Adblock - EUR,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,EUR,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,TRUE,FALSE,TRUE,1
checkout-tab-eur,Checkout - Total Adblock - EUR,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,EUR,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-gbp-tab,Checkout - Total Adblock - GBP,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,GBP,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-gbp-tab-gp,Checkout - Total Adblock - GBP,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,GBP,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-gbp-tab-new,Checkout - Total Adblock - GBP,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,GBP,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,TRUE,FALSE,TRUE,1
checkout-tab-gbp,Checkout - Total Adblock - GBP,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,GBP,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-tab-usd,Checkout - Total Adblock - USD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,USD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,FALSE,TRUE,1
checkout-usd-tab,Checkout - Total Adblock - USD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,USD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,TRUE,TRUE,1
checkout-usd-tab-gp,Checkout - Total Adblock - USD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,USD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,FALSE,TRUE,TRUE,1
checkout-usd-tab-new,Checkout - Total Adblock - USD,Checkout - Total Adblock,Checkout - Total Adblock,Checkout,Total Adblock,USD,totaladblock.com - 402121 - 000000000211227,totaladblock.com,402121,211227,TRUE,TRUE,TRUE,1
epx-usd-tab,EPX - Total Adblock - USD,EPX USA - Total Adblock,EPX USA - Total Adblock,EPX,Total Adblock,USD,,ProtectedNet,429128,A0000000000N5B9,FALSE,FALSE,TRUE,1
paysafe-aud-1002963944,PaySafe - Total Adblock - AUD,PaySafe - Total Adblock,PaySafe - Total Adblock,PaySafe,Total Adblock,AUD,,,,,FALSE,TRUE,TRUE,1
paysafe-aud-tab,PaySafe - Total Adblock - AUD,PaySafe - Total Adblock,PaySafe - Total Adblock,PaySafe,Total Adblock,AUD,TOTALADBLOCK - 458518 - 00260822,TOTALADBLOCK,458518,260822,TRUE,TRUE,TRUE,1
